country,quintile,pop_quint,outmig_quint,inmig_quint,pop,gdp,gini,gdpshare_quint,ypc_quint,ypc_rel,fundregion,regionname
VCT,q1,0.2,0.11835868054548127,0.13547816605474056,108.255,1.0830206594966636,0.492780875,0.03757965853860803,1879.7998510065445,0.18789829269304015,SIS,Small Island States
VEN,q1,0.2,0.10688205851526751,0.1621507244426619,28439.94,316.3966012244212,0.4694,0.041952809203862365,2333.641745362098,0.20976404601931184,LAM,South America
VNM,q1,0.2,0.13016757911857005,0.18815661794415003,87967.651,249.92344410750056,0.4669,0.04243762427214932,602.8441760844347,0.2121881213607466,SEA,Southeast Asia
VUT,q1,0.2,0.10386738365334494,0.10989935794181184,236.211,0.9565630385219908,0.4318,0.04960258632422464,1004.356289352521,0.2480129316211232,SIS,Small Island States
WSM,q1,0.2,0.07802746945419509,0.09207714951901458,185.949,0.7218842878104964,0.4869,0.03865241234135322,750.2747838169448,0.1932620617067661,SIS,Small Island States
YEM,q1,0.2,0.17230993028859926,0.07270726324857019,23154.855,,0.4189,0.05240658630276606,,,MDE,Middle East
ZAF,q1,0.2,0.09842959773538379,0.1377655599637072,51216.964,473.7724133922748,0.6938,0.011048850376347565,511.0260448093262,0.055244251881737816,SSA,Sub-Saharan Africa
ZMB,q1,0.2,0.09280224461692574,0.09718411328806098,13605.984,18.111837393999384,0.6162,0.01907299799892008,126.94673107528133,0.0953649899946004,SSA,Sub-Saharan Africa
AFG,q2,0.2,0.16091128735201177,0.06954732322747179,29185.507,37.23728418322597,0.338,0.11955428857625687,762.6862570928582,0.5977714428812844,SAS,South Asia
AGO,q2,0.2,0.1468166715212331,0.07240683485804005,23356.246,105.89344662859713,0.4872,0.08061631022065191,1827.5066429222045,0.40308155110325955,SSA,Sub-Saharan Africa
ALB,q2,0.2,0.14652464847612712,0.19825093848707095,2948.023,24.568445171853057,0.29215,0.13162514118904367,5484.735133580093,0.6581257059452184,EEU,Central & Eastern Europe
ARE,q2,0.2,0.14001631013094523,0.16425304025395523,8549.988,318.1423059818006,0.414804506,0.0993084015519169,18476.16854730876,0.4965420077595844,MDE,Middle East
ARG,q2,0.2,0.1414654780589096,0.11604302576323054,40895.752,580.4274305865966,0.4357,0.09385330061481291,6660.230887541487,0.46926650307406453,LAM,South America
ARM,q2,0.2,0.16101732383963277,0.2943206649752403,2877.319,15.152619472187178,0.3132,0.12609538555886915,3320.235598785311,0.6304769277943457,FSU,Former Soviet Union
AUS,q2,0.2,0.1357343940718327,0.29787693764520784,22154.679,,0.3494,0.11654270895421927,,,ANZ,Australia & New Zealand
AUT,q2,0.2,0.11472732330589208,0.21217240114394223,8409.949,296.8320908711133,0.26106634,0.1397282865204882,24658.793675035664,0.6986414326024409,WEU,Western Europe
AZE,q2,0.2,0.14162161194155315,0.30931540306784366,9032.461,80.69556138880493,0.1664,0.16359564968136375,7307.77735536523,0.8179782484068188,FSU,Former Soviet Union
BDI,q2,0.2,0.12566628015871184,0.07897300016720546,8675.602,3.071832434435739,0.3936,0.10487726805886129,185.67322109648498,0.5243863402943064,SSA,Sub-Saharan Africa
BEL,q2,0.2,0.0923962172417491,0.1781838665993314,10938.739,357.4760039013982,0.27500149,0.13610659609107642,22239.69420755887,0.6805329804553821,WEU,Western Europe
BEN,q2,0.2,0.13520307202165938,0.07471528371145948,9199.259,12.601266759843224,0.4944,0.07879599298339413,539.6789715293831,0.3939799649169707,SSA,Sub-Saharan Africa
BFA,q2,0.2,0.16010021085034645,0.06189503078861869,15605.217,18.55280683067076,0.4576,0.08818267701056744,524.1952650797772,0.4409133850528372,SSA,Sub-Saharan Africa
BGD,q2,0.2,0.1328110286728007,0.09254445161223061,147575.43,221.29653749671897,0.3798,0.10851403044481023,813.6103417503188,0.5425701522240511,SAS,South Asia
BGR,q2,0.2,0.12879561875954024,0.19926921055207986,7425.008,86.64807456732147,0.36457249,0.11253400748497769,6566.225296940999,0.5626700374248884,EEU,Central & Eastern Europe
BHR,q2,0.2,0.15854059100487333,0.1008912132041388,1240.86,,0.414804506,0.0993084015519169,,,MDE,Middle East
BHS,q2,0.2,0.13516166504165353,0.31624346732722425,354.942,7.807282653717896,0.43,0.09533753596757048,10485.19322604565,0.47668767983785243,SIS,Small Island States
BIH,q2,0.2,0.09093011105307065,0.16944205187418526,3705.472,27.618291411230114,0.3304,0.12156083137912509,4530.195431540276,0.6078041568956254,EEU,Central & Eastern Europe
BLR,q2,0.2,0.12659162475761038,0.2741484979084908,9420.574,118.57185022783123,0.36966496,0.11118905137856017,6997.392912063144,0.5559452568928008,FSU,Former Soviet Union
BLZ,q2,0.2,0.13570079549006356,0.11684992074428262,322.464,2.064116123652634,0.5326,0.06929615048621907,2217.849147899674,0.34648075243109533,CAM,Central America
BOL,q2,0.2,0.1024172828212683,0.12912213000734177,10048.59,43.19038245496415,0.54783241,0.06559208652981756,1409.6242872094106,0.32796043264908775,LAM,South America
BRA,q2,0.2,0.13467239181666868,0.12488887095613566,195713.635,1960.360571240302,0.57863876,0.05827142389303392,2918.371063669983,0.29135711946516957,LAM,South America
BRB,q2,0.2,0.11145956628246928,0.1248526271962464,282.131,,0.47,0.0849978039398836,,,SIS,Small Island States
BRN,q2,0.2,0.1425434378063254,0.15495523489995328,388.646,,0.453184598,0.08932152827657173,,,SEA,Southeast Asia
BTN,q2,0.2,0.14676389343476626,0.08379260515672023,685.503,3.4700779256141154,0.44538,0.0913402142797028,2311.861956058981,0.456701071398514,SAS,South Asia
BWA,q2,0.2,0.10827745648959419,0.14348307053101386,1987.105,25.011877248655928,0.6646,0.03932012308980516,2474.630409878311,0.19660061544902577,SSA,Sub-Saharan Africa
CAF,q2,0.2,0.09912685828371248,0.08980279132032218,4386.768,3.114341617734822,0.6224,0.04832394871720369,171.53549563513585,0.24161974358601845,SSA,Sub-Saharan Africa
CAN,q2,0.2,0.13493952754587835,0.34989950583193363,34147.564,1202.022448380908,0.28814909,0.13267285053220867,23350.96943231437,0.6633642526610435,CAN,Canada
CHE,q2,0.2,0.11748175879813103,0.22778694736025645,7808.675,294.1234325595242,0.3183,0.12475203143903044,23494.700256843385,0.6237601571951521,WEU,Western Europe
CHL,q2,0.2,0.12461016878008604,0.21057006469751524,17062.536,232.67598646703658,0.55181377,0.06463272202196008,4406.871978031086,0.3231636101098004,LAM,South America
CHN,q2,0.2,0.11038141634087628,0.1357621848077922,1.368810615e6,9122.23735582665,0.4656221,0.08611989602626083,2869.6670087215225,0.43059948013130406,CHI,China plus
CIV,q2,0.2,0.14288352408308616,0.07497564098518078,20532.95,33.62555719552731,0.4918,0.0794523383286331,650.5711908877777,0.39726169164316555,SSA,Sub-Saharan Africa
CMR,q2,0.2,0.1096895762744707,0.09197424608359932,20341.241,40.33633919768043,0.4882,0.08036297889779237,796.7921858251882,0.40181489448896185,SSA,Sub-Saharan Africa
COG,q2,0.2,0.07625282163472955,0.10943131685515901,4273.731,15.395738933859421,0.4616,0.08715307933122063,1569.8064017896918,0.43576539665610314,SSA,Sub-Saharan Africa
COL,q2,0.2,0.1393849329648453,0.11808684974059351,45222.7,392.9319656512309,0.54926247,0.06524706238276512,2834.6003749254673,0.32623531191382565,LAM,South America
COM,q2,0.2,0.10998419018755909,0.09199559862648636,689.692,0.7228476586499929,0.6193,0.04900933270724843,256.82682559340293,0.24504666353624216,SIS,Small Island States
CPV,q2,0.2,0.11153152502546895,0.12487309458049063,492.654,1.7724324826983509,0.5319,0.06946760509225694,1249.6259013504161,0.3473380254612847,SSA,Sub-Saharan Africa
CRI,q2,0.2,0.15533703546982636,0.12274153577910445,4577.378,48.34757655725869,0.45447083,0.08898952777355748,4699.664313091871,0.4449476388677874,CAM,Central America
CYP,q2,0.2,0.0924803773747605,0.22687858873535077,1112.612,20.86748019524659,0.3263,0.12264269557790343,11501.062459615554,0.6132134778895172,WEU,Western Europe
CZE,q2,0.2,0.12907572522802307,0.24298532980692056,10536.518,237.48438989075598,0.26892487,0.13768831498024128,15516.90296460787,0.6884415749012064,EEU,Central & Eastern Europe
DEU,q2,0.2,0.12609731924558024,0.25744737405603557,80827.002,2732.530581525656,0.29148983,0.13179810098419403,22278.590855461698,0.6589905049209701,WEU,Western Europe
DJI,q2,0.2,0.15518421710707386,0.0773260065832872,840.198,,0.50617,0.07583943153595613,,,SSA,Sub-Saharan Africa
DNK,q2,0.2,0.13492489459387247,0.22673168141414507,5554.844,180.18107233543262,0.23685022,0.14596898462768404,23673.795499864973,0.7298449231384202,WEU,Western Europe
DOM,q2,0.2,0.11696496283818325,0.1293940065893545,9695.121,83.25965238571035,0.51173512,0.0744502523398246,3196.815248536978,0.3722512616991229,SIS,Small Island States
DZA,q2,0.2,0.1040318741457582,0.12694318114313075,35977.455,266.7489955430523,0.4133,0.09970255861816762,3696.142120734847,0.4985127930908382,MAF,North Africa
ECU,q2,0.2,0.12566803935276483,0.13859135165190475,15011.117,104.16045056561055,0.40036739,0.10309703905961773,3576.8937249740084,0.5154851952980887,LAM,South America
EGY,q2,0.2,0.10479849782067797,0.09853325228145252,82761.235,449.69771028357724,0.3675,0.11176077735738688,3036.359092341332,0.5588038867869344,MAF,North Africa
ERI,q2,0.2,0.14463485054230402,0.07178476474037344,3170.435,2.5727180400342684,0.499213277,0.07758397062340225,314.7859534106766,0.3879198531170112,SSA,Sub-Saharan Africa
ESP,q2,0.2,0.11724824534932426,0.13792193780371165,46931.015,1241.1808508034314,0.32634968,0.12262958959046684,16215.875401541098,0.6131479479523343,WEU,Western Europe
EST,q2,0.19999999999999998,0.16043561463585748,0.2713672742451562,1332.101,22.19232056647319,0.35029377,0.11630655265960843,9688.12537714267,0.5815327632980422,FSU,Former Soviet Union
ETH,q2,0.2,0.14796850046374357,0.0705832672662405,87639.964,77.46141058939929,0.3917,0.10537750022415997,465.694498217056,0.5268875011207997,SSA,Sub-Saharan Africa
FIN,q2,0.2,0.10543485237638855,0.23435273900206452,5365.782,170.18210089451856,0.24807383,0.14308571968279582,22690.66129002479,0.7154285984139792,WEU,Western Europe
FJI,q2,0.2,0.11952112157462755,0.17339805774198702,859.818,3.593228937193344,0.4878,0.08046429202217255,1681.3245506889011,0.4023214601108627,SIS,Small Island States
FRA,q2,0.2,0.07881718982697247,0.19781546200196892,62879.53,1923.4567058101813,0.28111074,0.1345128969418827,20573.44684675745,0.6725644847094135,WEU,Western Europe
GAB,q2,0.2,0.0908095109984416,0.12370716091778508,1624.14,20.323025929791424,0.4818,0.08198705213529198,5129.56083358793,0.40993526067645986,SSA,Sub-Saharan Africa
GBR,q2,0.2,0.13624823387971666,0.1717240899461024,63459.808,2004.6729970493316,0.33933167,0.11920258176032848,18827.837994206955,0.5960129088016425,WEU,Western Europe
GEO,q2,0.2,0.16294622586225338,0.29495261648370613,4099.099,20.263823670800313,0.4158,0.09904768983602887,2448.2025462637143,0.49523844918014426,FSU,Former Soviet Union
GHA,q2,0.2,0.11485323378005484,0.09771880252443917,24779.619,35.96723260218319,0.4877,0.08048962435093249,584.1472060349953,0.4024481217546624,SSA,Sub-Saharan Africa
GIN,q2,0.2,0.14757996439443571,0.07065542697892498,10192.176,9.765701606915952,0.40856,0.10094541784180411,483.6076364990698,0.5047270892090205,SSA,Sub-Saharan Africa
GMB,q2,0.2,0.14546790580370947,0.06811421375550239,1793.196,2.186734535038491,0.5333,0.06912480159089118,421.47537376417677,0.34562400795445586,SSA,Sub-Saharan Africa
GNB,q2,0.2,0.13330881691297336,0.0784264538685513,1522.599,1.6123650962897051,0.5666,0.06110353664320216,323.52973351275733,0.30551768321601075,SSA,Sub-Saharan Africa
GNQ,q2,0.2,0.0865565265872117,0.12242059771416129,943.639,21.821722943288368,0.499213277,0.07758397062340225,8970.675818740576,0.38791985311701127,SSA,Sub-Saharan Africa
GRC,q2,0.2,0.07421045273240379,0.14210360227398555,10887.637,273.91606436762675,0.34031994,0.11894155142264895,14961.925005155708,0.5947077571132448,WEU,Western Europe
GTM,q2,0.2,0.10853101938171271,0.10664741637989056,14630.417,61.759711046089826,0.5519928,0.06458967066058924,1363.2692070773162,0.3229483533029462,CAM,Central America
GUY,q2,0.2,0.1188133959973105,0.20712117849130607,749.436,2.324123376335187,0.4455,0.09130912327784022,1415.8224843929288,0.45654561638920105,LAM,South America
HKG,q2,0.2,0.0862931748924706,0.16107430120464705,6966.331,294.82649220993306,0.547,0.06579313906688922,13922.36487368405,0.32896569533444614,CHI,China plus
HND,q2,0.2,0.11497132679262756,0.1157707754292152,8317.47,26.743905632259654,0.574,0.05935814527225492,954.2977826593576,0.2967907263612746,CAM,Central America
HRV,q2,0.2,0.07453147169106178,0.19726317715381306,4328.165,71.32306919985523,0.3198,0.12435671471335313,10246.262063677263,0.6217835735667657,EEU,Central & Eastern Europe
HTI,q2,0.2,0.12612883815686576,0.09004052334678674,9949.322,9.956484182443043,0.606709091,0.05182443702292171,259.30871846480375,0.25912218511460855,SIS,Small Island States
HUN,q2,0.2,0.11165111187444723,0.20606009067814818,9927.37,169.58333981672405,0.26491692,0.13872954282511119,11849.170124378159,0.6936477141255559,EEU,Central & Eastern Europe
IDN,q2,0.2,0.1269137552914712,0.1448624429326734,241834.215,930.654243069005,0.4157,0.0990738756571023,1906.3374212282836,0.4953693782855115,SEA,Southeast Asia
IND,q2,0.2,0.1345101643303379,0.10020812097728972,1.23428117e6,3762.85903426931,0.37028835,0.11102444258432963,1692.3588277829722,0.5551222129216482,SAS,South Asia
IRL,q2,0.2,0.08352534953341617,0.23356769025152369,4554.321,158.69425169856387,0.31613169,0.12532331146511044,21834.307609566553,0.6266165573255521,WEU,Western Europe
IRN,q2,0.2,0.13380151722049166,0.1728542524105372,73762.519,,0.45685,0.08837595251385019,,,MDE,Middle East
IRQ,q2,0.2,0.09261358553392347,0.10391346332811428,29741.976,102.33683473956987,0.369,0.11136464554403702,1915.9294135115456,0.5568232277201851,MDE,Middle East
ISL,q2,0.2,0.1464766413894039,0.1563562662937093,320.328,10.424296846141504,0.2703,0.13733069124272762,22345.469200319647,0.6866534562136382,WEU,Western Europe
ISR,q2,0.2,0.1290360140415039,0.20924111764473538,7346.446,198.39693578787308,0.36961308,0.11120275087172989,15015.617772276175,0.5560137543586495,MDE,Middle East
ITA,q2,0.2,0.06975085385073716,0.11734066738715804,59325.229,1618.1343332536792,0.31506916,0.1256031790366982,17129.543348672967,0.628015895183491,WEU,Western Europe
JAM,q2,0.2,0.11915815312344154,0.1981685338218271,2810.46,18.598366288097807,0.60707535,0.05174185134576231,1712.0220600058246,0.25870925672881157,SIS,Small Island States
JOR,q2,0.2,0.11154634139189215,0.1264210398078943,7261.539,31.185202046176876,0.3966,0.10408779016362417,2235.062544450069,0.5204389508181209,MDE,Middle East
JPN,q2,0.2,0.07178756793676681,0.24152248296378437,128542.353,3896.5514045376885,0.3211,0.12401403449137738,18796.414139072192,0.6200701724568868,JPK,Japan & South Korea
KAZ,q2,0.2,0.12319139794050485,0.35552821336344065,16252.279,178.17950208704036,0.2742,0.13631542450617934,7472.371864061211,0.6815771225308966,FSU,Former Soviet Union
KEN,q2,0.2,0.09009028265168478,0.09403680941702958,42030.676,60.00720525074013,0.5451,0.06625265140266597,472.94462396054644,0.33126325701332987,SSA,Sub-Saharan Africa
KGZ,q2,0.2,0.09823624123464442,0.30032076633667276,5422.293,10.941166058415098,0.2777,0.13540305983879766,1366.0893670941439,0.6770152991939882,FSU,Former Soviet Union
KHM,q2,0.2,0.12770938890530711,0.10896844291662189,14312.212,27.82594768872584,0.377,0.1092527776228707,1062.0517901013475,0.5462638881143536,SEA,Southeast Asia
KOR,q2,0.2,0.06322811347141102,0.2095597964291102,49545.636,1320.9341413851619,0.3865,0.10674739231720472,14229.9389411039,0.5337369615860236,JPK,Japan & South Korea
KWT,q2,0.2,0.15308419081307736,0.08279967789344657,2991.884,,0.414804506,0.0993084015519169,,,MDE,Middle East
LAO,q2,0.2,0.11811185696675,0.10889829602349115,6249.165,14.310417684512124,0.4364,0.09367124404774511,1072.5229909524735,0.4683562202387256,SEA,Southeast Asia
LBN,q2,0.2,0.1340311139537033,0.189485686915705,4953.061,53.34693262610232,0.43,0.09533753596757048,5134.1636091303835,0.4766876798378523,MDE,Middle East
LBR,q2,0.2,0.14150192504762887,0.07497359044181405,3891.356,1.5004018519160238,0.4248,0.09669420140971954,186.41337218270985,0.48347100704859775,SSA,Sub-Saharan Africa
LBY,q2,0.2,0.1231100509702129,0.1071866949952219,6197.663,,0.414804506,0.0993084015519169,,,MAF,North Africa
LCA,q2,0.2,0.11786531871286,0.09689543581176974,174.085,1.6916206815068073,0.4258,0.09643311791139957,4685.304783327341,0.4821655895569978,SIS,Small Island States
LKA,q2,0.2,0.12742045168773397,0.20318068157212105,20261.737,95.01787973544018,0.437866667,0.09328995169557958,2187.426825927018,0.4664497584778979,SAS,South Asia
LSO,q2,0.2,0.10188495784227052,0.12282669012460153,1995.581,3.005551603272059,0.6018,0.05293529694011245,398.6301898746217,0.2646764847005622,SSA,Sub-Saharan Africa
LTU,q2,0.2,0.1560856389643713,0.3053139352669587,3123.816,51.10761322672455,0.35764088,0.11436524867012661,9355.44042224479,0.571826243350633,FSU,Former Soviet Union
LUX,q2,0.2,0.10080693704518925,0.1895869323744625,507.889,34.85205788155859,0.28509956,0.1334705916917125,45794.69910871704,0.6673529584585625,WEU,Western Europe
LVA,q2,0.2,0.15538988189861747,0.22461610119085285,2118.861,29.018886899605953,0.3603,0.11366268928735573,7783.343799179911,0.5683134464367786,FSU,Former Soviet Union
MAC,q2,0.2,0.10297862523950405,0.13718815625125466,538.219,31.074797594640224,0.441388871,0.09237517970663571,26667.025988976806,0.4618758985331785,CHI,China plus
MAR,q2,0.2,0.1311895168625401,0.08881511340117201,32343.389,137.29319861913058,0.4672,0.085715163320102,1819.244876036024,0.42857581660051,MAF,North Africa
MDA,q2,0.2,0.12306209626690652,0.17704704259164353,4086.081,9.936478992790411,0.3063,0.12791086261451362,1555.2599169213913,0.6395543130725682,FSU,Former Soviet Union
MDG,q2,0.2,0.10896807737253067,0.09577480465451524,21151.64,17.99875107244465,0.4663,0.08594597258594419,365.6738121142289,0.42972986292972093,SSA,Sub-Saharan Africa
MDV,q2,0.2,0.1332036049785023,0.1310282114978748,365.734,2.4148692646945826,0.4278,0.09591121441912513,3166.4138942548016,0.4795560720956256,SIS,Small Island States
MEX,q2,0.2,0.12669458195845845,0.13897377401117614,114092.963,1411.0937527544643,0.54873459,0.06537436563593171,4042.7278121942268,0.32687182817965854,CAM,Central America
MKD,q2,0.20000000000000004,0.1041403248752527,0.17869344353618088,2070.741,18.953813317847356,0.4405,0.09260591141297222,4238.181300922194,0.4630295570648611,EEU,Central & Eastern Europe
MLI,q2,0.2,0.16504171253736483,0.06022236702387275,15049.353,14.677897111037344,0.3904,0.10571986173390228,515.5521480303212,0.5285993086695114,SSA,Sub-Saharan Africa
MLT,q2,0.2,0.0675324072519786,0.1042541237648952,414.253,9.477672411719086,0.27524786,0.13604239220561334,15562.53337249711,0.6802119610280667,WEU,Western Europe
MMR,q2,0.2,0.12563649086271989,0.12611662724492784,50600.818,83.90582295634557,0.441,0.0924761119497598,766.7153006249563,0.46238055974879905,SEA,Southeast Asia
MNE,q2,0.2,0.09904483291760774,0.22083242216037666,624.275,6.41996194841101,0.3063,0.12791086261451362,6577.09239336515,0.639554313072568,EEU,Central & Eastern Europe
MNG,q2,0.2,0.13653303951616597,0.2594574570038537,2719.896,9.977397597265247,0.3988,0.10350913793042621,1898.5134433118612,0.5175456896521311,CHI,China plus
MOZ,q2,0.2,0.14615047496881076,0.06810758513924066,23531.574,19.76565994514302,0.5158,0.0734392850348233,308.4315427885844,0.3671964251741165,SSA,Sub-Saharan Africa
MRT,q2,0.2,0.14664503623885639,0.0718967197161675,3494.195,6.033414762325536,0.4348,0.09408744477944328,812.3023733388975,0.4704372238972165,SSA,Sub-Saharan Africa
MUS,q2,0.2,0.13080926894644854,0.09099652240270198,1247.955,15.738374807760245,0.418083333,0.09844998802942545,6207.927414957298,0.4922499401471272,SIS,Small Island States
MWI,q2,0.2,0.10896046572267284,0.08895155242487963,14539.612,11.791209492076325,0.5212,0.07210127200592609,292.36034732806235,0.36050636002963043,SSA,Sub-Saharan Africa
MYS,q2,0.2,0.12051479382644904,0.23014448723818604,28208.035,375.28812665633484,0.5226,0.07175533351305448,4773.271993549841,0.3587766675652724,SEA,Southeast Asia
NAM,q2,0.2,0.09961831511311803,0.11467922574024043,2118.874,13.259206323635928,0.6697,0.03827566958576243,1197.581829341765,0.19137834792881214,SSA,Sub-Saharan Africa
NER,q2,0.2,0.15634677292304813,0.06144153619679771,16464.025,10.129710316346669,0.3745,0.10991256603155246,338.1258392239902,0.5495628301577623,SSA,Sub-Saharan Africa
NGA,q2,0.2,0.12334055215596167,0.07802336224158817,158503.197,338.3065897384573,0.4897,0.07998328653963893,853.5749883107754,0.39991643269819466,SSA,Sub-Saharan Africa
NIC,q2,0.2,0.121999387876732,0.12057839911360127,5824.065,15.128172852787909,0.4573,0.08825997876601407,1146.288901957354,0.4412998938300704,CAM,Central America
NLD,q2,0.2,0.08396635725477036,0.18797897545519549,16682.917,614.724900948884,0.26849291,0.13780061354934628,25388.08666218783,0.6890030677467314,WEU,Western Europe
NOR,q2,0.2,0.13627214897883516,0.22836128959002655,4885.878,228.31191505078243,0.2554,0.1411949927446201,32989.46390915364,0.7059749637231006,WEU,Western Europe
NPL,q2,0.2,0.11384689061553666,0.09307132129925039,27013.212,32.21794348738442,0.3875,0.10648386158446553,635.0024267470997,0.5324193079223276,SAS,South Asia
NZL,q2,0.2,0.1379892239898129,0.2675699903698254,4370.062,,0.32766598,0.12228231080990058,,,ANZ,Australia & New Zealand
OMN,q2,0.2,0.14961688363739506,0.1371590578345941,3041.434,,0.414804506,0.0993084015519169,,,MDE,Middle East
PAK,q2,0.2,0.14473208546488717,0.07624089862366266,179424.641,418.50810929459686,0.3559,0.11482522562565131,1339.1496231534002,0.5741261281282566,SAS,South Asia
PAN,q2,0.2,0.13955532780564986,0.14737559647026258,3642.687,42.93011386179749,0.53756649,0.06808274236210415,4011.873490130437,0.34041371181052077,CAM,Central America
PER,q2,0.2,0.12209826115336668,0.14896925852370108,29027.674,248.75934295434868,0.47856544,0.08281028712565389,3548.3092126566225,0.41405143562826946,LAM,South America
PHL,q2,0.2,0.11966050598820065,0.15875801758410224,93966.78,332.0546077828365,0.43864613,0.09308740209582461,1644.7355540145268,0.465437010479123,SEA,Southeast Asia
PNG,q2,0.2,0.10484523588363875,0.10874577013835929,7310.507,15.207027572085849,0.4988,0.07768787947249789,808.0162738064254,0.3884393973624895,SEA,Southeast Asia
POL,q2,0.2,0.09914421976230174,0.2606687414189885,38329.781,662.5675308389051,0.36523933,0.11235786632976115,9711.074799049544,0.5617893316488058,EEU,Central & Eastern Europe
PRT,q2,0.2,0.05830039538128082,0.07459155436569843,10596.058,230.60379712874197,0.37222191,0.11051393081715126,12025.666564895253,0.5525696540857563,WEU,Western Europe
PRY,q2,0.2,0.12901818555608563,0.12827360938481244,6248.02,29.996266772241036,0.526,0.07091686566686073,1702.3322758204486,0.3545843283343037,LAM,South America
QAT,q2,0.2,0.16891187966026286,0.07021894130675546,1856.327,,0.464,0.08653631682443771,,,MDE,Middle East
ROU,q2,0.2,0.11088848022791543,0.15788735275497306,20471.864,234.34902635574073,0.2721,0.13686229005720535,7833.567187561194,0.6843114502860268,EEU,Central & Eastern Europe
RUS,q2,0.2,0.13306116320911965,0.26495618998472825,143479.274,2010.3775271968639,0.4104,0.10046277253174273,7038.232581860777,0.5023138626587137,FSU,Former Soviet Union
RWA,q2,0.2,0.09763951793710031,0.10051746121360089,10039.338,11.086926552034237,0.5734,0.05949912764539349,328.5388230352376,0.2974956382269674,SSA,Sub-Saharan Africa
SAU,q2,0.2,0.13805787455364377,0.18798685019678002,27421.461,559.2363116192045,0.414804506,0.0993084015519169,10126.53268122601,0.4965420077595845,MDE,Middle East
SDN,q2,0.2,0.14036050971453257,0.07309827244880611,34545.013,88.12522030382412,0.4139,0.09954534810161583,1269.7137690577447,0.49772674050807925,SSA,Sub-Saharan Africa
SEN,q2,0.2,0.1434178889102836,0.07053988056234155,12678.148,21.58159603963768,0.4628,0.0868446031967045,739.1636161740278,0.4342230159835225,SSA,Sub-Saharan Africa
SGP,q2,0.2,0.0568050265295696,0.2744853793996117,5131.172,263.8333946265791,0.533,0.06919822386100828,17790.089967145675,0.34599111930504145,SEA,Southeast Asia
SLB,q2,0.2,0.09812455262791395,0.10438356835448839,527.861,1.307751094944226,0.461,0.08730738791169537,1081.4999795233964,0.4365369395584769,SIS,Small Island States
SLE,q2,0.2,0.15100876092473248,0.0704952963969983,6415.634,4.351883435502898,0.3999,0.10321991100872525,350.08311020622017,0.5160995550436264,SSA,Sub-Saharan Africa
SLV,q2,0.2,0.11976504044899566,0.12662461556395974,6183.875,37.04142334866409,0.4243,0.09682477557282873,2899.9029755877496,0.4841238778641436,CAM,Central America
SRB,q2,0.2,0.08516182093631759,0.20442080724141806,8991.254,70.04375295597576,0.2965,0.13048469321766024,5082.515529132021,0.6524234660883012,EEU,Central & Eastern Europe
STP,q2,0.2,0.07258350700741721,0.10802695093901768,180.371,0.2810829464932609,0.3682,0.11157591067601214,869.3771651341506,0.5578795533800607,SIS,Small Island States
SUR,q2,0.2,0.13416107451899373,0.15883107149246378,529.131,,0.5761,0.05886546255672795,,,LAM,South America
SVK,q2,0.2,0.12620252250462205,0.2432707802861047,5404.294,109.48990695010632,0.27051746,0.13727412013304885,13905.729999168472,0.6863706006652442,EEU,Central & Eastern Europe
SVN,q2,0.2,0.10392384026917609,0.2017759154329687,2043.337,51.32285473442756,0.2487,0.1429243767879647,17949.283519794586,0.7146218839398235,EEU,Central & Eastern Europe
SWE,q2,0.2,0.10741606718963367,0.23400039712710644,9390.168,316.7771014367621,0.2724,0.13678419238757666,23072.057915739606,0.6839209619378832,WEU,Western Europe
SWZ,q2,0.2,0.08936677732968207,0.12168545968701472,1064.837,5.637987396627411,0.5745,0.059240733076401875,1568.3081375446307,0.2962036653820094,SSA,Sub-Saharan Africa
SYR,q2,0.2,0.09187599326202996,0.09905931202856234,21362.529,96.93430163252933,0.4177,0.0985503039687023,2235.9021469039644,0.49275151984351145,MDE,Middle East
TCD,q2,0.2,0.15767682575529166,0.06557279864709191,11952.136,13.798873589621824,0.4932,0.0790987803201554,456.6020963663276,0.39549390160077696,SSA,Sub-Saharan Africa
TGO,q2,0.2,0.12139193835543809,0.08479711929110212,6421.679,5.396533630046934,0.5202,0.07234861349833902,303.9950500726166,0.36174306749169516,SSA,Sub-Saharan Africa
THA,q2,0.2,0.11018580102354299,0.10497406711236398,67195.028,530.3670868449135,0.41986904,0.09798283176678098,3866.868620470169,0.4899141588339048,SEA,Southeast Asia
TJK,q2,0.2,0.08063092816306175,0.2736295732816649,7527.394,13.345545695584383,0.3077,0.12754270750428937,1130.6217205695934,0.6377135375214468,FSU,Former Soviet Union
TKM,q2,0.2,0.08192995105530207,0.3592551605548091,5087.213,37.4197200458013,0.4077,0.10117108005335534,3720.89147076003,0.5058554002667768,FSU,Former Soviet Union
TON,q2,0.2,0.08486564617296607,0.1115074952440671,103.986,0.42274293433913285,0.381,0.10819750055764718,2199.3214891379475,0.5409875027882358,SIS,Small Island States
TTO,q2,0.2,0.10039934023785127,0.1690304282759236,1328.147,30.961003519141737,0.4027,0.10248400873090728,11945.243090461268,0.5124200436545363,SIS,Small Island States
TUN,q2,0.2,0.1069499473223037,0.1804771125029072,10635.244,90.36665459033907,0.4181,0.0984456266359804,4182.415531859506,0.49222813317990194,MAF,North Africa
